"indicator_id","indicator","unit","indicator_desc","source_org","source_id","source"
"SL.FAM.WORK.FE.ZS","Trabajadores familiares que contribuyen, mujeres (% del empleo femenino)",NA,"Los trabajadores que aportan al hogar son aquellos que mantienen ""trabajos por cuenta propia"" como trabajadores independientes en un establecimiento orientado al mercado y atendido por un pariente que vive en el mismo hogar.","Organización Internacional del Trabajo, base de datos de Indicadores principales sobre el mercado laboral.",2,"Indicadores del desarrollo mundial"
"SL.FAM.WORK.MA.ZS","Trabajadores familiares que contribuyen, varones (% del empleo masculino)",NA,"Los trabajadores que aportan al hogar son aquellos que mantienen ""trabajos por cuenta propia"" como trabajadores independientes en un establecimiento orientado al mercado y atendido por un pariente que vive en el mismo hogar.","Organización Internacional del Trabajo, base de datos de Indicadores principales sobre el mercado laboral.",2,"Indicadores del desarrollo mundial"
"SL.FAM.WORK.ZS","Trabajadores familiares que contribuyen, total (% del empleo total)",NA,"Los trabajadores que aportan al hogar son aquellos que mantienen ""trabajos por cuenta propia"" como trabajadores independientes en un establecimiento orientado al mercado y atendido por un pariente que vive en el mismo hogar.","Organización Internacional del Trabajo, base de datos de Indicadores principales sobre el mercado laboral.",2,"Indicadores del desarrollo mundial"
"SL.GDP.PCAP.EM.KD","PIB por persona empleada (PPA en dólares constantes de 2017)",NA,"El PIB por persona empleada es el producto interno bruto (PIB) dividido por el empleo total en la economía. El PIB de paridad de poder adquisitivo (PPA) es el PIB convertido a dólares internacionales constantes de 2017 utilizando tasas de PPA. Un dólar internacional tiene el mismo poder adquisitivo sobre el PIB que un dólar estadounidense en Estados Unidos.","Banco Mundial, base de datos de indicadores del desarrollo mundial. Las estimaciones se basan en datos de empleo, población, PIB y PPA obtenidos de la Organización Internacional del Trabajo, la División de Población de las Naciones Unidas, Eurostat, la OCDE y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.GDP.PCAP.EM.KD.ZG",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.IND.EMPL.FE.ZS","Empleados en la industria, mujeres (% del empleo femenino)",NA,"Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The industry sector consists of mining and quarrying, manufacturing, construction, and public utilities (electricity, gas, and water), in accordance with divisions 2-5 (ISIC 2) or categories C-F (ISIC 3) or categories B-F (ISIC 4).","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.IND.EMPL.MA.ZS","Empleados en la industria, varones (% del empleo masculino)",NA,"Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The industry sector consists of mining and quarrying, manufacturing, construction, and public utilities (electricity, gas, and water), in accordance with divisions 2-5 (ISIC 2) or categories C-F (ISIC 3) or categories B-F (ISIC 4).","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.IND.EMPL.ZS","Empleos en la industria (% del total de empleos)",NA,"Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The industry sector consists of mining and quarrying, manufacturing, construction, and public utilities (electricity, gas, and water), in accordance with divisions 2-5 (ISIC 2) or categories C-F (ISIC 3) or categories B-F (ISIC 4).","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.MNF.0714.FE.ZS","Empleo infantil en la industria, mujeres (% para cada edad de niñas entre 7 y 14 años)",NA,"El empleo por actividad económica se refiere a la distribución de niños económicamente activos entre las principales categorías industriales (CIIU, Revisión 2 o Revisión 3). Las industrias manufactureras corresponden a la división 3 (CIIU, Revisión 2) o a la categoría D (CIIU, Revisión 3). Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.MNF.0714.MA.ZS","Empleo infantil en la industria, varones (% para cada edad de niños entre 7 y 14 años)",NA,"El empleo por actividad económica se refiere a la distribución de niños económicamente activos entre las principales categorías industriales (CIIU, Revisión 2 o Revisión 3). Las industrias manufactureras corresponden a la división 3 (CIIU, Revisión 2) o a la categoría D (CIIU, Revisión 3). Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.MNF.0714.ZS","Empleo infantil en la industria (% para cada edad de niños entre 7 y 14 años)",NA,"El empleo por actividad económica se refiere a la distribución de niños económicamente activos entre las principales categorías industriales (CIIU, Revisión 2 o Revisión 3). Las industrias manufactureras corresponden a la división 3 (CIIU, Revisión 2) o a la categoría D (CIIU, Revisión 3). Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.SLF.0714.FE.ZS","Niños que trabajan, independientes, mujeres (% de niñas que trabajan, de 7 a 14 años)",NA,"Self-employed workers are people whose remuneration depends directly on the profits derived from the goods and services they produce, with or without other employees, and include employers, own-account workers, and members of producers cooperatives.","Proyecto Understanding Children's Work, a partir de los datos de la OIT, Unicef y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.SLF.0714.MA.ZS","Niños que trabajan, independientes, varones (% de niños que trabajan, de 7 a 14 años)",NA,"Self-employed workers are people whose remuneration depends directly on the profits derived from the goods and services they produce, with or without other employees, and include employers, own-account workers, and members of producers cooperatives.","Proyecto Understanding Children's Work, a partir de los datos de la OIT, Unicef y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.SLF.0714.ZS","Niños que trabajan, independientes (% de niños y niñas que trabajan, de 7 a 14 años)",NA,"Self-employed workers are people whose remuneration depends directly on the profits derived from the goods and services they produce, with or without other employees, and include employers, own-account workers, and members of producers cooperatives.","Proyecto Understanding Children's Work, a partir de los datos de la OIT, Unicef y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.SRV.0714.FE.ZS","Empleo infantil en servicios, mujeres (% para cada edad de niñas entre 7 y 14 años)",NA,"El empleo por actividad económica se refiere a la distribución de niños económicamente activos entre las principales categorías industriales (CIIU, Revisión 2 o Revisión 3). Los servicios corresponden a las divisiones 6-9 (CIIU, Revisión 2) o a las categorías G-P (CIIU, Revisión 3), e incluyen el comercio al por mayor y al por menor, hoteles y restaurantes, transporte, intermediación financiera, actividades inmobiliarias, administración pública, educación, salud y trabajo social, otros servicios comunitarios y actividades privadas de los hogares. Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.SRV.0714.MA.ZS","Empleo infantil en servicios, varones (% para cada edad de niños entre 7 y 14 años)",NA,"El empleo por actividad económica se refiere a la distribución de niños económicamente activos entre las principales categorías industriales (CIIU, Revisión 2 o Revisión 3). Los servicios corresponden a las divisiones 6-9 (CIIU, Revisión 2) o a las categorías G-P (CIIU, Revisión 3), e incluyen el comercio al por mayor y al por menor, hoteles y restaurantes, transporte, intermediación financiera, actividades inmobiliarias, administración pública, educación, salud y trabajo social, otros servicios comunitarios y actividades privadas de los hogares. Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.SRV.0714.ZS","Empleo infantil en servicios (% para cada edad de niños entre 7 y 14 años)",NA,"El empleo por actividad económica se refiere a la distribución de niños económicamente activos entre las principales categorías industriales (CIIU, Revisión 2 o Revisión 3). Los servicios corresponden a las divisiones 6-9 (CIIU, Revisión 2) o a las categorías G-P (CIIU, Revisión 3), e incluyen el comercio al por mayor y al por menor, hoteles y restaurantes, transporte, intermediación financiera, actividades inmobiliarias, administración pública, educación, salud y trabajo social, otros servicios comunitarios y actividades privadas de los hogares. Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.SRV.EMPL.FE.ZS","Empleados de servicios, mujeres (% del empleo femenino)",NA,"Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The agriculture sector consists of activities in agriculture, hunting, forestry and fishing, in accordance with division 1 (ISIC 2) or categories A-B (ISIC 3) or category A (ISIC 4).","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.SRV.EMPL.MA.ZS","Empleados de servicios, varones (% de empleo masculino)",NA,"Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The agriculture sector consists of activities in agriculture, hunting, forestry and fishing, in accordance with division 1 (ISIC 2) or categories A-B (ISIC 3) or category A (ISIC 4).","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.SRV.EMPL.ZS","Empleos en servicios (% del total de empleos)",NA,"Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The agriculture sector consists of activities in agriculture, hunting, forestry and fishing, in accordance with division 1 (ISIC 2) or categories A-B (ISIC 3) or category A (ISIC 4).","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.TLF",NA,NA,NA,NA,45,NA
"SL.TLF.0714.FE.ZS","Niños económicamente activos, mujeres (% de niñas entre los 7 y 14 años de edad)",NA,"Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.MA.ZS","Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad)",NA,"Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.SW.FE.TM","Horas de trabajo promedio de niños, estudio y trabajo, mujeres, de 7 a 14 años (horas por semana)",NA,"Average working hours of children studying and working refer to the average weekly working hours of those children who are attending school in combination with economic activity.","Proyecto Understanding Children's Work, a partir de los datos de la OIT, Unicef y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.SW.FE.ZS","Niños económicamente activos, que estudian y trabajan, mujeres (% para cada edad de niñas entre los 7 y 14 años)",NA,"Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio. Los niños que estudian y trabajan son los niños que van a la escuela además de desempeñar una actividad económica.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.SW.MA.TM","Horas de trabajo promedio de niños, estudio y trabajo, varones, de 7 a 14 años (horas por semana)",NA,"Average working hours of children studying and working refer to the average weekly working hours of those children who are attending school in combination with economic activity.","Proyecto Understanding Children's Work, a partir de los datos de la OIT, Unicef y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.SW.MA.ZS","Niños económicamente activos, que estudian y trabajan, varones (% para cada edad de niños entre los 7 y 14 años)",NA,"Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio. Los niños que estudian y trabajan son los niños que van a la escuela además de desempeñar una actividad económica.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.SW.TM","Horas de trabajo promedio de niños, estudio y trabajo, de 7 a 14 años (horas por semana)",NA,"Average working hours of children studying and working refer to the average weekly working hours of those children who are attending school in combination with economic activity.","Proyecto Understanding Children's Work, a partir de los datos de la OIT, Unicef y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.SW.ZS","Niños económicamente activos, que estudian y trabajan (% para cada edad de niños entre los 7 y 14 años)",NA,"Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio. Los niños que estudian y trabajan son los niños que van a la escuela además de desempeñar una actividad económica.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.WK.FE.TM","Horas de trabajo promedio de niños, solo trabajo, mujeres, de 7 a 14 años (horas por semana)",NA,"Average working hours of children working only refers to the average weekly working hours of those children who are involved in economic activity and not attending school.","Proyecto Understanding Children's Work, a partir de los datos de la OIT, Unicef y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.WK.FE.ZS","Niños económicamente activos, que sólo trabajan, mujeres (% para cada edad de niñas entre los 7 y 14 años)",NA,"Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio. Los niños que solo trabajan son a los niños que desempeñan una actividad económica y no van a la escuela.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.WK.MA.TM","Horas de trabajo promedio de niños, solo trabajo, varones, de 7 a 14 años (horas por semana)",NA,"Average working hours of children working only refers to the average weekly working hours of those children who are involved in economic activity and not attending school.","Proyecto Understanding Children's Work, a partir de los datos de la OIT, Unicef y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.WK.MA.ZS","Niños económicamente activos, que sólo trabajan, varones (% para cada edad de niños entre los 7 y 14 años)",NA,"Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio. Los niños que solo trabajan son a los niños que desempeñan una actividad económica y no van a la escuela.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.WK.TM","Horas de trabajo promedio de niños, solo trabajo, de 7 a 14 años (horas por semana)",NA,"Average working hours of children working only refers to the average weekly working hours of those children who are involved in economic activity and not attending school.","Proyecto Understanding Children's Work, a partir de los datos de la OIT, Unicef y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.WK.ZS","Niños económicamente activos, que sólo trabajan (% para cada edad de niños entre los 7 y 14 años)",NA,"Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio. Los niños que solo trabajan son a los niños que desempeñan una actividad económica y no van a la escuela.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.0714.ZS","Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)",NA,"Los niños económicamente activos son los niños que participaron de actividades económicas durante al menos una hora en la semana de referencia del estudio.","Entendiendo el Trabajo Infantil, proyecto basado en datos de la OIT, el UNICEF y el Banco Mundial.",2,"Indicadores del desarrollo mundial"
"SL.TLF.1524.FE.IN",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.1524.FE.ZS","Participación laboral, mujeres (% de la población entre 15 y 24 años)",NA,"Participación laboral, mujeres (% de la población entre 15 y 24 años)","Organización Internacional del Trabajo, Indicadores del mercado laboral",11,"Indicadores de desarrollo de África"
"SL.TLF.1524.IN",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.1524.MA.IN",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.1524.MA.ZS","Participación laboral, hombres (% de la población entre 15 y 24 años)",NA,"Participación laboral, hombres (% de la población entre 15 y 24 años)","Organización Internacional del Trabajo, Indicadores del mercado laboral",11,"Indicadores de desarrollo de África"
"SL.TLF.1564.FE.IN",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.1564.FE.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.1564.IN",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.1564.MA.IN",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.1564.MA.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.ACTI.1524.FE.NE.ZS","Tasa de participación en la fuerza laboral, de 15 a 24 años, mujeres (%) (estimación nacional)",NA,"Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.TLF.ACTI.1524.FE.ZS","Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-24 años) (estimación modelado OIT)",NA,"Tasa de participación laboral, mujeres (% de mujeres de 15 a 24 años)","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.ACTI.1524.MA.NE.ZS","Tasa de participación en la fuerza laboral, de 15 a 24 años, varones (%) (estimación nacional)",NA,"Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.TLF.ACTI.1524.MA.ZS","Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-24 años) (estimación modelado OIT)",NA,"Tasa de participación laboral, hombres (% de mujeres de 15 a 24 años)","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.ACTI.1524.NE.ZS","Tasa de participación en la fuerza laboral, de 15 a 24 años, total (%) (estimación nacional)",NA,"Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.TLF.ACTI.1524.ZS","Tasa de participación en la fuerza laboral de personas entre 15 y 24 años; total (%) (estimación modelado OIT)",NA,"La tasa de participación en la fuerza laboral de personas entre 15 y 24 años es la proporción de individuos económicamente activos de ese grupo etario: es decir, todas las personas que aportan su trabajo para producir bienes y servicios durante un periodo determinado.","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.ACTI.FE.ZS","Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-64 años) (estimación modelado OIT)",NA,"Tasa de participación laboral, mujeres (% de mujeres de 15 a 64 años)","Organización Internacional del Trabajo, Indicadores del mercado laboral",2,"Indicadores del desarrollo mundial"
"SL.TLF.ACTI.MA.ZS","Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-64 años) (estimación modelado OIT)",NA,"Tasa de participación laboral, hombres (% de mujeres de 15 a 64 años)","Organización Internacional del Trabajo, Indicadores del mercado laboral",2,"Indicadores del desarrollo mundial"
"SL.TLF.ACTI.ZS","Tasa de participación en la fuerza laboral, total (% del total de la población entre 15-64 años) (estimación modelado OIT)",NA,"La tasa de población activa es la proporción de la población de 15-64 años o más económicamente activa: todas las personas que aportan trabajo para la producción de bienes y servicios durante un período específico.","Organización Internacional del Trabajo, base de datos de Indicadores principales sobre el mercado laboral.",2,"Indicadores del desarrollo mundial"
"SL.TLF.ADVN.FE.ZS","Fuerza laboral con educación avanzada, mujeres (% de la fuerza laboral femenina)",NA,"The percentage of the working age population with an advanced level of education who are in the labor force. Advanced education comprises short-cycle tertiary education, a bachelor’s degree or equivalent education level, a master’s degree or equivalent education level, or doctoral degree or equivalent education level according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.ADVN.MA.ZS","Fuerza laboral con educación avanzada, varones (% de la fuerza laboral masculina)",NA,"The percentage of the working age population with an advanced level of education who are in the labor force. Advanced education comprises short-cycle tertiary education, a bachelor’s degree or equivalent education level, a master’s degree or equivalent education level, or doctoral degree or equivalent education level according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.ADVN.ZS","Fuerza laboral con educación avanzada (% del total)",NA,"The percentage of the working age population with an advanced level of education who are in the labor force. Advanced education comprises short-cycle tertiary education, a bachelor’s degree or equivalent education level, a master’s degree or equivalent education level, or doctoral degree or equivalent education level according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.BASC.FE.ZS","Fuerza laboral con educación básica, mujeres (% de la fuerza laboral femenina)",NA,"The percentage of the working age population with a basic level of education who are in the labor force. Basic education comprises primary education or lower secondary education according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.BASC.MA.ZS","Fuerza laboral con educación básica, varones (% de la fuerza laboral masculina)",NA,"The percentage of the working age population with a basic level of education who are in the labor force. Basic education comprises primary education or lower secondary education according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.BASC.ZS","Fuerza laboral con educación básica (% del total)",NA,"The percentage of the working age population with a basic level of education who are in the labor force. Basic education comprises primary education or lower secondary education according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.CACT.2534.FE.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.2534.MA.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.2534.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.2554.FE.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.2554.MA.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.2554.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.3554.FE.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.3554.MA.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.3554.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.5564.FE.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.5564.MA.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.5564.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.65UP.FE.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.65UP.MA.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.65UP.ZS",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"SL.TLF.CACT.FE.NE.ZS","Tasa de participación en la fuerza laboral, mujeres (% de la población femenina mayor de 15 años) (estimación nacional)",NA,"Labor force participation rate is the proportion of the population ages 15 and older that is economically active: all people who supply labor for the production of goods and services during a specified period.","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.TLF.CACT.FE.ZS","Tasa de población activa, mujeres (% de la población femenina mayor de 15 años) (estimación modelado OIT)",NA,"La tasa de población activa es la proporción de la población de 15 años de edad o más económicamente activa: todas las personas que aportan trabajo para la producción de bienes y servicios durante un período específico.","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.CACT.FM.NE.ZS","Proporción de participación en la fuerza laboral de mujeres y varones (%) (estimación nacional)",NA,"Labor force participation rate is the proportion of the population ages 15 and older that is economically active: all people who supply labor for the production of goods and services during a specified period. Ratio of female to male labor force participation rate is calculated by dividing female labor force participation rate by male labor force participation rate and multiplying by 100.","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.TLF.CACT.FM.ZS","Proporcin de tasas de participacin laboral femenina y masculina (%) (estimación modelado OIT)",NA,"La tasa de población activa es la proporción de la población de 15 años de edad o más económicamente activa: todas las personas que aportan trabajo para la producción de bienes y servicios durante un período específico.","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.CACT.MA.NE.ZS","Tasa de participación en la fuerza laboral, varones (% de la población masculina mayor de 15 años) (estimación nacional)",NA,"Labor force participation rate is the proportion of the population ages 15 and older that is economically active: all people who supply labor for the production of goods and services during a specified period.","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.TLF.CACT.MA.ZS","Tasa de población activa, varones (% de la población masculina mayor de 15 años) (estimación modelado OIT)",NA,"La tasa de población activa es la proporción de la población de 15 años de edad o más económicamente activa: todas las personas que aportan trabajo para la producción de bienes y servicios durante un período específico.","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.CACT.NE.ZS","Tasa de participación en la fuerza laboral, total (% de la población total mayor de 15 años) (estimación nacional)",NA,"Labor force participation rate is the proportion of the population ages 15 and older that is economically active: all people who supply labor for the production of goods and services during a specified period.","Organización Internacional del Trabajo, base de datos de los Indicadores Clave del Mercado de Trabajo.",2,"Indicadores del desarrollo mundial"
"SL.TLF.CACT.ZS","Tasa de población activa, total (% de la población total mayor de 15 años) (estimación modelado OIT)",NA,"La tasa de población activa es la proporción de la población de 15 años de edad o más económicamente activa: todas las personas que aportan trabajo para la producción de bienes y servicios durante un período específico.","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
"SL.TLF.INTM.FE.ZS","Fuerza laboral con educación intermedia, mujeres (% de la fuerza laboral femenina)",NA,"The percentage of the working age population with an intermediate level of education who are in the labor force. Intermediate education comprises upper secondary or post-secondary non tertiary education according to the International Standard Classification of Education 2011 (ISCED 2011).","Organización Internacional del Trabajo, base de datos sobre estadísticas de la OIT (ILOSTAT).",2,"Indicadores del desarrollo mundial"
